"","hh_id","f2","fuel_roster_name","f3","f3_oth","f_4","f_4oth","f_5","f_6","f_7","f_8","f_9","f_10","f_4_text","f_11","f_12","f_13_1","f_13oth","f_14__1","f_14__2","f_14__3","f_14__4","f_14__5","f_14__6","f_14__7","f_14__8","f_14__111","cs_aggr_tier","elc_aggr_tier","locality"
"17033",12004526502101,"Hurricane lamp with glass cover","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 4",1
"17034",12004526502101,"Pressurized mantle lamp","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 4",1
"17035",12004526502101,"Other, specify","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 4",1
"17036",12004526502201,"Candle","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 3",1
"17037",12004526502201,"Open wick lamp","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 3",1
"17038",12004526502201,"Hurricane lamp with glass cover","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 3",1
"17039",12004526502201,"Pressurized mantle lamp","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 3",1
"17040",12004526502201,"Other, specify","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 3",1
"17041",12006501740603,"Candle","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 3",0
"17042",12006501740603,"Open wick lamp","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 3",0
"17043",12006501740603,"Hurricane lamp with glass cover","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 3",0
"17044",12006501740603,"Pressurized mantle lamp","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 3",0
"17045",12006501740603,"Other, specify","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 3",0
"17046",12006501740805,"Candle","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 3",0
"17047",12006501740805,"Open wick lamp","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 3",0
"17048",12006501740805,"Hurricane lamp with glass cover","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 3",0
"17049",12006501740805,"Pressurized mantle lamp","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 3",0
"17050",12006501740805,"Other, specify","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 3",0
"17051",12006501741203,"Candle","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 3",0
"17052",12006501741203,"Open wick lamp","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 3",0
"17053",12006501741203,"Hurricane lamp with glass cover","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 3",0
"17054",12006501741203,"Pressurized mantle lamp","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 3",0
"17055",12006501741203,"Other, specify","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 3",0
"17056",12006501741205,"Candle","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 3",0
"17057",12006501741205,"Open wick lamp","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 3",0
"17058",12006501741205,"Hurricane lamp with glass cover","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 3",0
"17059",12006501741205,"Pressurized mantle lamp","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 3",0
"17060",12006501741205,"Other, specify","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 3",0
"17061",12006501741206,"Candle","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 3",0
"17062",12006501741206,"Open wick lamp","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 3",0
"17063",12006501741206,"Hurricane lamp with glass cover","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 3",0
"17064",12006501741206,"Pressurized mantle lamp","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 3",0
"17065",12006501741206,"Other, specify","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 3",0
"17066",12006501741301,"Candle","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 5",0
"17067",12006501741301,"Open wick lamp","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 5",0
"17068",12006501741301,"Hurricane lamp with glass cover","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 5",0
"17069",12006501741301,"Pressurized mantle lamp","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 5",0
"17070",12006501741301,"Other, specify","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 5",0
"17071",12006501741401,"Candle","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 5",0
"17072",12006501741401,"Open wick lamp","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 5",0
"17073",12006501741401,"Hurricane lamp with glass cover","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 5",0
"17074",12006501741401,"Pressurized mantle lamp","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 5",0
"17075",12006501741401,"Other, specify","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 5",0
"17076",12006501741404,"Candle","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 4",0
"17077",12006501741404,"Open wick lamp","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 4",0
"17078",12006501741404,"Hurricane lamp with glass cover","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 4",0
"17079",12006501741404,"Pressurized mantle lamp","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 4",0
"17080",12006501741404,"Other, specify","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 4",0
"17081",12006501741805,"Candle","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 3",0
"17082",12006501741805,"Open wick lamp","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 3",0
"17083",12006501741805,"Hurricane lamp with glass cover","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 3",0
"17084",12006501741805,"Pressurized mantle lamp","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 3",0
"17085",12006501741805,"Other, specify","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 3",0
"17086",12006501742001,"Candle","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 3",0
"17087",12006501742001,"Open wick lamp","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 3",0
"17088",12006501742001,"Hurricane lamp with glass cover","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 3",0
"17089",12006501742001,"Pressurized mantle lamp","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 3",0
"17090",12006501742001,"Other, specify","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 3",0
"17091",12006501742002,"Candle","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 3",0
"17092",12006501742002,"Open wick lamp","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 3",0
"17093",12006501742002,"Hurricane lamp with glass cover","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 3",0
"17094",12006501742002,"Pressurized mantle lamp","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 3",0
"17095",12006501742002,"Other, specify","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 3",0
"17096",12006501742102,"Candle","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 2",0
"17097",12006501742102,"Open wick lamp","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 2",0
"17098",12006501742102,"Hurricane lamp with glass cover","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 2",0
"17099",12006501742102,"Pressurized mantle lamp","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 2",0
"17100",12006501742102,"Other, specify","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 2",0
"17101",12006501742501,"Candle","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 1",0
"17102",12006501742501,"Open wick lamp","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 1",0
"17103",12006501742501,"Hurricane lamp with glass cover","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 1",0
"17104",12006501742501,"Pressurized mantle lamp","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 1",0
"17105",12006501742501,"Other, specify","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 1",0
"17106",12006501742602,"Candle","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 2",0
"17107",12006501742602,"Open wick lamp","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 2",0
"17108",12006501742602,"Hurricane lamp with glass cover","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 2",0
"17109",12006501742602,"Pressurized mantle lamp","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 2",0
"17110",12006501742602,"Other, specify","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 2",0
"17111",12006506640301,"Candle","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 3",1
"17112",12006506640301,"Open wick lamp","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 3",1
"17113",12006506640301,"Hurricane lamp with glass cover","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 3",1
"17114",12006506640301,"Pressurized mantle lamp","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 3",1
"17115",12006506640301,"Other, specify","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 3",1
"17116",12006506641101,"Candle","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 4",1
"17117",12006506641101,"Open wick lamp","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 4",1
"17118",12006506641101,"Hurricane lamp with glass cover","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 4",1
"17119",12006506641101,"Pressurized mantle lamp","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 4",1
"17120",12006506641101,"Other, specify","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 4",1
"17121",12006506641301,"Candle","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 4",1
"17122",12006506641301,"Open wick lamp","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 4",1
"17123",12006506641301,"Hurricane lamp with glass cover","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 4",1
"17124",12006506641301,"Pressurized mantle lamp","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 4",1
"17125",12006506641301,"Other, specify","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 4",1
"17126",12006506641701,"Candle","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 0",1
"17127",12006506641701,"Open wick lamp","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 0",1
"17128",12006506641701,"Hurricane lamp with glass cover","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 0",1
"17129",12006506641701,"Pressurized mantle lamp","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 0",1
"17130",12006506641701,"Other, specify","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 0",1
"17131",12006506641901,"Candle","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 4",1
"17132",12006506641901,"Open wick lamp","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 4",1
"17133",12006506641901,"Hurricane lamp with glass cover","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 4",1
"17134",12006506641901,"Pressurized mantle lamp","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 4",1
"17135",12006506641901,"Other, specify","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 4",1
"17136",12006506641902,"Candle","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 4",1
"17137",12006506641902,"Open wick lamp","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 4",1
"17138",12006506641902,"Hurricane lamp with glass cover","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 4",1
"17139",12006506641902,"Pressurized mantle lamp","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 4",1
"17140",12006506641902,"Other, specify","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 4",1
"17141",12006506642002,"Candle","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 0","Tier 3",1
"17142",12006506642002,"Open wick lamp","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 0","Tier 3",1
"17143",12006506642002,"Hurricane lamp with glass cover","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 0","Tier 3",1
"17144",12006506642002,"Pressurized mantle lamp","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 0","Tier 3",1
"17145",12006506642002,"Other, specify","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 0","Tier 3",1
"17146",12006506642201,"Candle","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 4",1
"17147",12006506642201,"Open wick lamp","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 4",1
"17148",12006506642201,"Hurricane lamp with glass cover","Hurricance lamp with glass cover","Yes","","Kerosene/paraffin","",1,150,12,23,3,NA,"Kerosene/paraffin",1,100,"No problems","",0,"No",0,"No","No",0,"No","No","Yes","Tier 1","Tier 4",1
"17149",12006506642201,"Pressurized mantle lamp","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 4",1
"17150",12006506642201,"Other, specify","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 4",1
"17151",12006506642202,"Candle","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 4",1
"17152",12006506642202,"Open wick lamp","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 4",1
"17153",12006506642202,"Hurricane lamp with glass cover","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 4",1
"17154",12006506642202,"Pressurized mantle lamp","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 4",1
"17155",12006506642202,"Other, specify","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 4",1
"17156",12006506643101,"Candle","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 0",1
"17157",12006506643101,"Open wick lamp","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 0",1
"17158",12006506643101,"Hurricane lamp with glass cover","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 0",1
"17159",12006506643101,"Pressurized mantle lamp","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 0",1
"17160",12006506643101,"Other, specify","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 0",1
"17161",12006506643201,"Candle","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 4",1
"17162",12006506643201,"Open wick lamp","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 4",1
"17163",12006506643201,"Hurricane lamp with glass cover","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 4",1
"17164",12006506643201,"Pressurized mantle lamp","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 4",1
"17165",12006506643201,"Other, specify","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 4",1
"17166",12006506643203,"Candle","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 4",1
"17167",12006506643203,"Open wick lamp","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 4",1
