"","hh_id","cs_affd_tier","cs_avbl_tier","cs_conv_tier","cs_exp_tier_hh","cs_safety_tier","hhweight","cs_aggr_tier","elc_cap_tier","elc_durd_tier","elc_dure_tier","elc_rel_tier","elc_qual_tier","elc_leg_tier","elc_sft_tier","elc_aggr_tier","rur","main_src_elec","quintile","connection_fee","toofar"
"856",3008503062101,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 4: 80% of the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",991.780944824219,"Tier 1","Tier 5","Tier 2","Tier 3","Tier 5","Tier 5",5,"Tier 5","Tier 2","Rural","National Grid","4th quintile",0,0
"857",3008503062201,"Tier 3: cooking fuel exp > 5% HH total exp","Tier 5: throughout the year","Tier 2","Tier 0","Tier 5: No serious accidents over the past 12 months",991.780944824219,"Tier 0","Tier 5","Tier 2","Tier 2","Tier 4","Tier 5",5,"Tier 5","Tier 2","Rural","National Grid","2nd quintile ",0,0
"858",3008503062301,"Tier 3: cooking fuel exp > 5% HH total exp","Tier 5: throughout the year","Tier 2","Tier 0","Tier 5: No serious accidents over the past 12 months",991.780944824219,"Tier 0","Tier 5","Tier 2","Tier 3","Tier 4","Tier 5",5,"Tier 5","Tier 2","Rural","National Grid","2nd quintile ",0,0
"859",3008503062401,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 2",NA,"Tier 5: No serious accidents over the past 12 months",991.780944824219,"Tier 2","Tier 5","Tier 4","Tier 2","Tier 4","Tier 5",5,"Tier 5","Tier 2","Rural","National Grid","5th quintile",0,0
"860",3008503062601,"Tier 3: cooking fuel exp > 5% HH total exp","Tier 5: throughout the year","Tier 1","Tier 0","Tier 5: No serious accidents over the past 12 months",991.780944824219,"Tier 0","Tier 5","Tier 3","Tier 1","Tier 4","Tier 3",5,"Tier 5","Tier 1","Rural","National Grid","2nd quintile ",0,0
"861",3008503062801,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 1",NA,"Tier 5: No serious accidents over the past 12 months",991.780944824219,"Tier 1","Tier 5","Tier 4","Tier 3","Tier 4","Tier 5",5,"Tier 5","Tier 3","Rural","National Grid","3rd quintile ",0,0
"862",3008503063201,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 3: <80% of the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",991.780944824219,"Tier 1","Tier 5","Tier 0","Tier 1","Tier 4","Tier 5",5,"Tier 5","Tier 0","Rural","National Grid","4th quintile",0,0
"863",3008503063501,"Tier 3: cooking fuel exp > 5% HH total exp","Tier 5: throughout the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",991.780944824219,"Tier 1","Tier 5","Tier 0","Tier 2","Tier 4","Tier 5",5,"Tier 5","Tier 0","Rural","National Grid","2nd quintile ",0,0
"864",3008503063801,"Tier 3: cooking fuel exp > 5% HH total exp","Tier 5: throughout the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",348.461395263672,"Tier 1","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","Rural","No Electricity","2nd quintile ",0,0
"865",3008505640502,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 2","Tier 0","Tier 5: No serious accidents over the past 12 months",684.487426757812,"Tier 0","Tier 5","Tier 3","Tier 5","Tier 4","Tier 5",5,"Tier 5","Tier 3","Rural","National Grid","5th quintile",0,0
"866",3008505641001,"Tier 3: cooking fuel exp > 5% HH total exp","Tier 5: throughout the year","Tier 4",NA,"Tier 5: No serious accidents over the past 12 months",684.487426757812,"Tier 3","Tier 5","Tier 2","Tier 0","Tier 4","Tier 3",5,"Tier 5","Tier 0","Rural","National Grid","5th quintile",0,0
"867",3008505641301,"Tier 3: cooking fuel exp > 5% HH total exp","Tier 5: throughout the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",684.487426757812,"Tier 1","Tier 5","Tier 3","Tier 3","Tier 4","Tier 5",3,"Tier 5","Tier 3","Rural","National Grid","1st quintile",0,0
"868",3008505641801,"Tier 3: cooking fuel exp > 5% HH total exp","Tier 5: throughout the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",684.487426757812,"Tier 1","Tier 5","Tier 3","Tier 2","Tier 4","Tier 5",5,"Tier 5","Tier 2","Rural","National Grid","2nd quintile ",0,0
"869",3008505642101,"Tier 3: cooking fuel exp > 5% HH total exp","Tier 5: throughout the year","Tier 1","Tier 0","Tier 5: No serious accidents over the past 12 months",684.487426757812,"Tier 0","Tier 5","Tier 3","Tier 3","Tier 4","Tier 5",5,"Tier 5","Tier 3","Rural","National Grid","1st quintile",0,0
"870",3008505642201,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 2","Tier 1","Tier 5: No serious accidents over the past 12 months",684.487426757812,"Tier 1","Tier 5","Tier 2","Tier 5","Tier 4","Tier 5",5,"Tier 5","Tier 2","Rural","National Grid","5th quintile",0,0
"871",3008505642701,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 1","Tier 0","Tier 5: No serious accidents over the past 12 months",684.487426757812,"Tier 0","Tier 5","Tier 3","Tier 2","Tier 4","Tier 5",5,"Tier 5","Tier 2","Rural","National Grid","4th quintile",0,0
"872",3008505643301,"Tier 3: cooking fuel exp > 5% HH total exp","Tier 5: throughout the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",684.487426757812,"Tier 1","Tier 5","Tier 2","Tier 2","Tier 4","Tier 3",5,"Tier 5","Tier 2","Rural","National Grid","5th quintile",0,0
"873",3008505643801,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 5",NA,"Tier 5: No serious accidents over the past 12 months",684.487426757812,"Tier 5","Tier 5","Tier 3","Tier 2","Tier 4","Tier 5",5,"Tier 5","Tier 2","Rural","National Grid","5th quintile",0,0
"874",3008505643901,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 5","Tier 5","Tier 5: No serious accidents over the past 12 months",684.487426757812,"Tier 5","Tier 5","Tier 3","Tier 2","Tier 4","Tier 5",5,"Tier 5","Tier 2","Rural","National Grid","4th quintile",0,0
"875",3008505644301,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 3","Tier 0","Tier 5: No serious accidents over the past 12 months",684.487426757812,"Tier 0","Tier 5","Tier 3","Tier 2","Tier 4","Tier 5",5,"Tier 5","Tier 2","Rural","National Grid","5th quintile",0,0
"876",3008505644701,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 2",NA,"Tier 5: No serious accidents over the past 12 months",684.487426757812,"Tier 2","Tier 5","Tier 2","Tier 5","Tier 4","Tier 5",5,"Tier 5","Tier 2","Rural","National Grid","5th quintile",0,0
"877",3008505644801,"Tier 3: cooking fuel exp > 5% HH total exp","Tier 4: 80% of the year","Tier 2",NA,"Tier 5: No serious accidents over the past 12 months",684.487426757812,"Tier 2","Tier 3",NA,NA,NA,NA,NA,NA,"Tier 3","Rural","Electric Generator","1st quintile",0,0
"878",3008505645301,"Tier 3: cooking fuel exp > 5% HH total exp","Tier 5: throughout the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",684.487426757812,"Tier 1","Tier 5","Tier 3","Tier 3","Tier 4","Tier 5",5,"Tier 5","Tier 3","Rural","National Grid","2nd quintile ",0,0
"879",3008511060102,"Tier 3: cooking fuel exp > 5% HH total exp","Tier 4: 80% of the year","Tier 1","Tier 1","Tier 3: Serious accidents over the past 12 months",2125.6376953125,"Tier 1","Tier 5","Tier 4","Tier 1","Tier 4","Tier 3",5,"Tier 5","Tier 1","Rural","National Grid","5th quintile",0,0
"880",3008511061001,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 4: 80% of the year","Tier 5","Tier 2","Tier 5: No serious accidents over the past 12 months",2125.6376953125,"Tier 2","Tier 5","Tier 3","Tier 2","Tier 4","Tier 5",5,"Tier 5","Tier 2","Rural","National Grid","5th quintile",0,0
"881",3008511061201,"Tier 3: cooking fuel exp > 5% HH total exp","Tier 4: 80% of the year","Tier 1","Tier 0","Tier 5: No serious accidents over the past 12 months",2125.6376953125,"Tier 0","Tier 5","Tier 3","Tier 1","Tier 3","Tier 5",5,"Tier 5","Tier 1","Rural","National Grid","5th quintile",0,0
"882",3008511061301,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 5","Tier 5","Tier 5: No serious accidents over the past 12 months",2125.6376953125,"Tier 5","Tier 5","Tier 2","Tier 0","Tier 4","Tier 5",5,"Tier 5","Tier 0","Rural","National Grid","5th quintile",0,0
"883",3008511061801,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 2","Tier 1","Tier 5: No serious accidents over the past 12 months",2125.6376953125,"Tier 1","Tier 5","Tier 3","Tier 2","Tier 4","Tier 5",5,"Tier 5","Tier 2","Rural","National Grid","4th quintile",0,0
"884",3008511062601,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 1",NA,"Tier 5: No serious accidents over the past 12 months",2125.6376953125,"Tier 1","Tier 5","Tier 2","Tier 3","Tier 4","Tier 5",5,"Tier 5","Tier 2","Rural","National Grid","4th quintile",0,0
"885",3008511063002,"Tier 3: cooking fuel exp > 5% HH total exp","Tier 5: throughout the year","Tier 3","Tier 1","Tier 5: No serious accidents over the past 12 months",2125.6376953125,"Tier 1","Tier 5","Tier 2","Tier 2","Tier 4","Tier 5",5,"Tier 5","Tier 2","Rural","National Grid","1st quintile",0,0
"886",3008511063201,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 4: 80% of the year","Tier 1",NA,"Tier 5: No serious accidents over the past 12 months",2125.6376953125,"Tier 1","Tier 5","Tier 0","Tier 5","Tier 4","Tier 3",5,"Tier 5","Tier 0","Rural","National Grid","5th quintile",0,0
"887",3008511064401,"Tier 3: cooking fuel exp > 5% HH total exp","Tier 5: throughout the year","Tier 2","Tier 1","Tier 5: No serious accidents over the past 12 months",2125.6376953125,"Tier 1","Tier 5","Tier 3","Tier 2","Tier 4","Tier 5",5,"Tier 5","Tier 2","Rural","National Grid","3rd quintile ",0,0
"888",3008511064402,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 4: 80% of the year","Tier 1",NA,"Tier 5: No serious accidents over the past 12 months",2125.6376953125,"Tier 1","Tier 5","Tier 2","Tier 2","Tier 4","Tier 3",5,"Tier 5","Tier 2","Rural","National Grid","1st quintile",0,0
"889",3008511064601,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",2125.6376953125,"Tier 1","Tier 5","Tier 2","Tier 5","Tier 4","Tier 5",5,"Tier 5","Tier 2","Rural","National Grid","4th quintile",0,0
"890",3008511064602,"Tier 3: cooking fuel exp > 5% HH total exp","Tier 5: throughout the year","Tier 3","Tier 1","Tier 5: No serious accidents over the past 12 months",2125.6376953125,"Tier 1","Tier 5","Tier 2","Tier 5","Tier 4","Tier 5",5,"Tier 5","Tier 2","Rural","National Grid","1st quintile",0,0
"891",3008511065701,"Tier 3: cooking fuel exp > 5% HH total exp","Tier 5: throughout the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",418.159698486328,"Tier 1","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","Rural","No Electricity","3rd quintile ",0,0
"892",3008511065801,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 5",NA,"Tier 5: No serious accidents over the past 12 months",2125.6376953125,"Tier 5","Tier 5","Tier 3","Tier 3","Tier 4","Tier 3",5,"Tier 5","Tier 3","Rural","National Grid","5th quintile",0,0
"893",3008513020901,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 1","Tier 0","Tier 5: No serious accidents over the past 12 months",1326.08837890625,"Tier 0","Tier 5","Tier 3","Tier 2","Tier 3","Tier 5",5,"Tier 5","Tier 2","Rural","National Grid","5th quintile",0,0
"894",3008513021001,"Tier 3: cooking fuel exp > 5% HH total exp","Tier 5: throughout the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",1326.08837890625,"Tier 1","Tier 5","Tier 2","Tier 2","Tier 4","Tier 5",5,"Tier 5","Tier 2","Rural","National Grid","5th quintile",0,0
"895",3008513021501,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",1326.08837890625,"Tier 1","Tier 5","Tier 3","Tier 3","Tier 4","Tier 5",5,"Tier 5","Tier 3","Rural","National Grid","4th quintile",0,0
"896",3008513021901,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 2","Tier 1","Tier 5: No serious accidents over the past 12 months",1326.08837890625,"Tier 1","Tier 5","Tier 3","Tier 5","Tier 4","Tier 5",5,"Tier 5","Tier 3","Rural","National Grid","5th quintile",0,0
"897",3008513022201,"Tier 3: cooking fuel exp > 5% HH total exp","Tier 5: throughout the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",1326.08837890625,"Tier 1","Tier 5","Tier 4","Tier 3","Tier 4","Tier 5",5,"Tier 5","Tier 3","Rural","National Grid","3rd quintile ",0,0
"898",3008513022601,"Tier 3: cooking fuel exp > 5% HH total exp","Tier 5: throughout the year","Tier 3","Tier 1","Tier 5: No serious accidents over the past 12 months",1326.08837890625,"Tier 1","Tier 5","Tier 3","Tier 5","Tier 5","Tier 5",5,"Tier 5","Tier 3","Rural","National Grid","2nd quintile ",0,0
"899",3008513022701,"Tier 3: cooking fuel exp > 5% HH total exp","Tier 5: throughout the year","Tier 2",NA,"Tier 5: No serious accidents over the past 12 months",303.896484375,"Tier 2","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","Rural","No Electricity","2nd quintile ",0,0
"900",3008513024203,"Tier 3: cooking fuel exp > 5% HH total exp","Tier 5: throughout the year","Tier 1","Tier 0","Tier 5: No serious accidents over the past 12 months",1326.08837890625,"Tier 0","Tier 5","Tier 2","Tier 2","Tier 5","Tier 5",5,"Tier 5","Tier 2","Rural","National Grid","2nd quintile ",0,0
"901",3008513024204,"Tier 3: cooking fuel exp > 5% HH total exp","Tier 4: 80% of the year","Tier 2","Tier 0","Tier 5: No serious accidents over the past 12 months",1326.08837890625,"Tier 0","Tier 5","Tier 3","Tier 5","Tier 4","Tier 5",5,"Tier 5","Tier 3","Rural","National Grid","3rd quintile ",0,0
"902",3008513024602,"Tier 3: cooking fuel exp > 5% HH total exp","Tier 5: throughout the year","Tier 1","Tier 0","Tier 5: No serious accidents over the past 12 months",1326.08837890625,"Tier 0","Tier 5","Tier 4","Tier 2","Tier 5","Tier 5",5,"Tier 5","Tier 2","Rural","National Grid","3rd quintile ",0,0
"903",3008513024604,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 1","Tier 0","Tier 5: No serious accidents over the past 12 months",1326.08837890625,"Tier 0","Tier 5","Tier 4","Tier 3","Tier 4","Tier 5",5,"Tier 5","Tier 3","Rural","National Grid","3rd quintile ",0,0
"904",3008513024701,"Tier 3: cooking fuel exp > 5% HH total exp","Tier 5: throughout the year","Tier 1","Tier 0","Tier 5: No serious accidents over the past 12 months",1326.08837890625,"Tier 0","Tier 5","Tier 4","Tier 3","Tier 4","Tier 5",5,"Tier 5","Tier 3","Rural","National Grid","5th quintile",0,0
"905",3008513025401,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 2","Tier 1","Tier 5: No serious accidents over the past 12 months",1326.08837890625,"Tier 1","Tier 5","Tier 0","Tier 2","Tier 4","Tier 5",5,"Tier 5","Tier 0","Rural","National Grid","4th quintile",0,0
"906",3008513025701,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 2","Tier 1","Tier 5: No serious accidents over the past 12 months",1326.08837890625,"Tier 1","Tier 5","Tier 0","Tier 2","Tier 4","Tier 5",5,"Tier 5","Tier 0","Rural","National Grid","5th quintile",0,0
"907",3008515460101,"Tier 3: cooking fuel exp > 5% HH total exp","Tier 5: throughout the year","Tier 5","Tier 5","Tier 5: No serious accidents over the past 12 months",528.166625976562,"Tier 3","Tier 5","Tier 3","Tier 3","Tier 3","Tier 5",5,"Tier 5","Tier 3","Rural","National Grid","4th quintile",0,0
"908",3008515460301,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 1",NA,"Tier 5: No serious accidents over the past 12 months",528.166625976562,"Tier 1","Tier 5","Tier 3","Tier 5","Tier 3","Tier 3",5,"Tier 5","Tier 3","Rural","National Grid","5th quintile",0,0
"909",3008515460401,"Tier 3: cooking fuel exp > 5% HH total exp","Tier 5: throughout the year","Tier 5",NA,"Tier 5: No serious accidents over the past 12 months",528.166625976562,"Tier 3","Tier 5","Tier 3","Tier 2","Tier 3","Tier 3",5,"Tier 5","Tier 2","Rural","National Grid","5th quintile",0,0
"910",3008515460501,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 5","Tier 5","Tier 5: No serious accidents over the past 12 months",528.166625976562,"Tier 5","Tier 5","Tier 3","Tier 2","Tier 3","Tier 5",5,"Tier 5","Tier 2","Rural","National Grid","5th quintile",0,0
"911",3008515460701,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 4: 80% of the year","Tier 5","Tier 5","Tier 5: No serious accidents over the past 12 months",528.166625976562,"Tier 4","Tier 5","Tier 3","Tier 2","Tier 3","Tier 5",5,"Tier 5","Tier 2","Rural","National Grid","5th quintile",0,0
"912",3008515460801,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 5","Tier 3","Tier 5: No serious accidents over the past 12 months",528.166625976562,"Tier 3","Tier 5","Tier 3","Tier 5","Tier 4","Tier 5",5,"Tier 5","Tier 3","Rural","National Grid","5th quintile",0,0
"913",3008515461501,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 5","Tier 3","Tier 5: No serious accidents over the past 12 months",528.166625976562,"Tier 3","Tier 5","Tier 4","Tier 1","Tier 4","Tier 3",5,"Tier 5","Tier 1","Rural","National Grid","5th quintile",0,0
"914",3008515461701,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 2","Tier 1","Tier 5: No serious accidents over the past 12 months",528.166625976562,"Tier 1","Tier 5","Tier 3","Tier 2","Tier 3","Tier 5",5,"Tier 5","Tier 2","Rural","National Grid","5th quintile",0,0
"915",3008515462001,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 1",NA,"Tier 5: No serious accidents over the past 12 months",528.166625976562,"Tier 1","Tier 5","Tier 4","Tier 5","Tier 4","Tier 3",5,"Tier 5","Tier 3","Rural","National Grid","5th quintile",0,0
"916",3008515462101,"Tier 3: cooking fuel exp > 5% HH total exp","Tier 5: throughout the year","Tier 5","Tier 4","Tier 5: No serious accidents over the past 12 months",528.166625976562,"Tier 3","Tier 5","Tier 3","Tier 3","Tier 4","Tier 5",5,"Tier 5","Tier 3","Rural","National Grid","4th quintile",0,0
"917",3008515462201,"Tier 3: cooking fuel exp > 5% HH total exp","Tier 5: throughout the year","Tier 1","Tier 2","Tier 5: No serious accidents over the past 12 months",528.166625976562,"Tier 1","Tier 5","Tier 5","Tier 5","Tier 3","Tier 5",5,"Tier 5","Tier 3","Rural","National Grid","4th quintile",0,0
"918",3008515462301,"Tier 3: cooking fuel exp > 5% HH total exp","Tier 5: throughout the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",528.166625976562,"Tier 1","Tier 5","Tier 3","Tier 2","Tier 4","Tier 5",5,"Tier 5","Tier 2","Rural","National Grid","4th quintile",0,0
"919",3008515462601,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 5","Tier 5","Tier 5: No serious accidents over the past 12 months",528.166625976562,"Tier 5","Tier 5","Tier 3","Tier 5","Tier 4","Tier 3",5,"Tier 5","Tier 3","Rural","National Grid","5th quintile",0,0
"920",3008515463201,NA,"Tier 5: throughout the year","Tier 1",NA,"Tier 5: No serious accidents over the past 12 months",528.166625976562,"Tier 1","Tier 5","Tier 3","Tier 5","Tier 4","Tier 5",5,"Tier 5","Tier 3","Rural","National Grid","1st quintile",0,0
"921",3008528920301,"Tier 3: cooking fuel exp > 5% HH total exp","Tier 4: 80% of the year","Tier 2","Tier 0","Tier 5: No serious accidents over the past 12 months",254.974212646484,"Tier 0","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","Rural","No Electricity","4th quintile",0,0
"922",3008528920801,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",254.974212646484,"Tier 1","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","Rural","No Electricity","5th quintile",0,0
"923",3008528921001,"Tier 3: cooking fuel exp > 5% HH total exp","Tier 5: throughout the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",1384.15002441406,"Tier 1","Tier 5","Tier 2","Tier 3","Tier 4","Tier 5",5,"Tier 5","Tier 2","Rural","National Grid","3rd quintile ",0,0
"924",3008528921101,"Tier 3: cooking fuel exp > 5% HH total exp","Tier 4: 80% of the year","Tier 1","Tier 1","Tier 3: Serious accidents over the past 12 months",1384.15002441406,"Tier 1","Tier 5","Tier 2","Tier 2","Tier 4","Tier 5",5,"Tier 3","Tier 2","Rural","National Grid","3rd quintile ",0,0
"925",3008528921301,"Tier 3: cooking fuel exp > 5% HH total exp","Tier 5: throughout the year","Tier 1","Tier 0","Tier 5: No serious accidents over the past 12 months",1384.15002441406,"Tier 0","Tier 5","Tier 2","Tier 3","Tier 5","Tier 5",5,"Tier 5","Tier 2","Rural","National Grid","3rd quintile ",0,0
"926",3008528921603,"Tier 3: cooking fuel exp > 5% HH total exp","Tier 5: throughout the year","Tier 1","Tier 0","Tier 5: No serious accidents over the past 12 months",1384.15002441406,"Tier 0","Tier 5","Tier 2","Tier 2","Tier 4","Tier 5",5,"Tier 5","Tier 2","Rural","National Grid","2nd quintile ",0,0
"927",3008528921703,"Tier 3: cooking fuel exp > 5% HH total exp","Tier 5: throughout the year","Tier 1","Tier 0","Tier 5: No serious accidents over the past 12 months",1384.15002441406,"Tier 0","Tier 5","Tier 2","Tier 1","Tier 4","Tier 5",5,"Tier 5","Tier 1","Rural","National Grid","1st quintile",0,0
"928",3008528922002,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 3","Tier 1","Tier 5: No serious accidents over the past 12 months",254.974212646484,"Tier 1","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","Rural","No Electricity","3rd quintile ",0,0
"929",3008528922201,"Tier 3: cooking fuel exp > 5% HH total exp","Tier 5: throughout the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",254.974212646484,"Tier 1","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","Rural","No Electricity","2nd quintile ",0,0
"930",3008528922401,"Tier 3: cooking fuel exp > 5% HH total exp","Tier 5: throughout the year","Tier 2","Tier 1","Tier 5: No serious accidents over the past 12 months",1384.15002441406,"Tier 1","Tier 5","Tier 3","Tier 5","Tier 5","Tier 5",5,"Tier 5","Tier 3","Rural","National Grid","4th quintile",0,0
"931",3008528922701,"Tier 3: cooking fuel exp > 5% HH total exp","Tier 3: <80% of the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",254.974212646484,"Tier 1","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","Rural","No Electricity","3rd quintile ",0,0
"932",3008528924201,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 4: 80% of the year","Tier 1",NA,"Tier 5: No serious accidents over the past 12 months",1384.15002441406,"Tier 1","Tier 5","Tier 3","Tier 3","Tier 4","Tier 5",5,"Tier 5","Tier 3","Rural","National Grid","5th quintile",0,0
"933",3008528924303,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 4",NA,"Tier 5: No serious accidents over the past 12 months",1384.15002441406,"Tier 4","Tier 5","Tier 3","Tier 3","Tier 4","Tier 5",5,"Tier 5","Tier 3","Rural","National Grid","5th quintile",0,0
"934",3009502960101,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 4: 80% of the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",2389.47827148438,"Tier 1","Tier 5","Tier 4","Tier 3","Tier 4","Tier 5",5,"Tier 3","Tier 3","Rural","National Grid","2nd quintile ",0,0
"935",3009502960901,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",2389.47827148438,"Tier 1","Tier 5","Tier 4","Tier 3","Tier 4","Tier 3",5,"Tier 3","Tier 3","Rural","National Grid","3rd quintile ",0,0
"936",3009502961102,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",2389.47827148438,"Tier 1","Tier 5","Tier 4","Tier 3","Tier 4","Tier 5",5,"Tier 5","Tier 3","Rural","National Grid","5th quintile",0,0
"937",3009502962602,"Tier 3: cooking fuel exp > 5% HH total exp","Tier 5: throughout the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",1792.10876464844,"Tier 1","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","Rural","No Electricity","3rd quintile ",0,0
"938",3009502962701,"Tier 3: cooking fuel exp > 5% HH total exp","Tier 5: throughout the year","Tier 2","Tier 1","Tier 5: No serious accidents over the past 12 months",1792.10876464844,"Tier 1","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","Rural","No Electricity","1st quintile",0,0
"939",3009502963001,"Tier 3: cooking fuel exp > 5% HH total exp","Tier 4: 80% of the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",2389.47827148438,"Tier 1","Tier 5","Tier 3","Tier 5","Tier 5","Tier 5",5,"Tier 5","Tier 3","Rural","National Grid","4th quintile",0,0
"940",3009502963201,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 2","Tier 0","Tier 5: No serious accidents over the past 12 months",2389.47827148438,"Tier 0","Tier 5","Tier 3","Tier 3","Tier 5","Tier 5",5,"Tier 5","Tier 3","Rural","National Grid","2nd quintile ",0,0
"941",3009502963401,"Tier 3: cooking fuel exp > 5% HH total exp","Tier 4: 80% of the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",2389.47827148438,"Tier 1","Tier 5","Tier 3","Tier 3","Tier 5","Tier 5",5,"Tier 5","Tier 3","Rural","National Grid","3rd quintile ",0,0
"942",3009502963901,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 4: 80% of the year","Tier 3","Tier 0","Tier 5: No serious accidents over the past 12 months",2389.47827148438,"Tier 0","Tier 5","Tier 2","Tier 0","Tier 4","Tier 5",5,"Tier 5","Tier 0","Rural","National Grid","4th quintile",0,0
"943",3009502964101,"Tier 3: cooking fuel exp > 5% HH total exp","Tier 5: throughout the year","Tier 4",NA,"Tier 5: No serious accidents over the past 12 months",2389.47827148438,"Tier 3","Tier 5","Tier 3","Tier 3","Tier 4","Tier 5",5,"Tier 5","Tier 3","Rural","National Grid","1st quintile",0,0
"944",3009502964601,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 4","Tier 1","Tier 5: No serious accidents over the past 12 months",1792.10876464844,"Tier 1","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","Rural","No Electricity","1st quintile",0,0
